workload_id,policy,task_id,client_profile,required_width,placement_id,placement_label,pair_id,variant,decision_mode,risk_class,group_width,arrival_s,queue_wait_s,task_latency_s,success,challenge,verification_risk,false_dispute_risk,material_tpr_min,feasible_under_alpha_beta,verifier_workload_ms,completion_utility
single_task,network_aware,eval_087,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,430.0,0.0,1.05758,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_088,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,435.0,0.0,1.05564,1,1,0.15,0.15,0.195,0,5.796454,0.835
single_task,network_aware,eval_089,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,440.0,0.0,0.85415,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_090,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,445.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_091,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,450.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_092,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,455.0,0.0,0.84323,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_093,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,460.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_094,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,465.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_095,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,470.0,0.0,0.84239,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_096,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,475.0,0.0,0.83903,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_097,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,480.0,0.0,1.05952,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_098,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,485.0,0.0,1.05758,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_099,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,490.0,0.0,1.05564,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_100,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,495.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_101,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,500.0,0.0,0.83399,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_102,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,505.0,0.0,0.83567,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_103,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,510.0,0.0,0.83399,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_104,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,515.0,0.0,0.83399,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_105,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,520.0,0.0,0.83483,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_106,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,525.0,0.0,0.83147,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_107,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,530.0,0.0,0.85163,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_108,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,535.0,0.0,0.84995,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_109,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,540.0,0.0,0.84827,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_110,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,545.0,0.0,0.83399,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_111,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,550.0,0.0,0.83483,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_112,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,555.0,0.0,0.83651,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_113,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,560.0,0.0,0.83483,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_114,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,565.0,0.0,0.83483,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_115,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,570.0,0.0,0.83567,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_116,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,575.0,0.0,0.83231,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_117,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,580.0,0.0,0.85247,0,0,0.0,0.0,1.0,1,2.634826,0.0
single_task,network_aware,eval_118,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,585.0,0.0,0.85079,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_119,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,590.0,0.0,0.84911,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_120,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,595.0,0.0,0.83483,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_121,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,600.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_122,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,605.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_123,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,610.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_124,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,615.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_125,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,620.0,0.0,0.84071,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_126,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,625.0,0.0,0.83735,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_127,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,630.0,0.0,1.05758,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_128,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,635.0,0.0,1.05564,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_129,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,640.0,0.0,0.85415,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_130,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,645.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_131,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,650.0,0.0,0.84407,0,0,0.0,0.0,1.0,1,2.634826,0.0
single_task,network_aware,eval_132,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,655.0,0.0,0.84575,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_133,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,660.0,0.0,0.84407,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_134,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,665.0,0.0,0.84407,0,0,0.0,0.0,1.0,1,2.634826,0.0
single_task,network_aware,eval_135,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,670.0,0.0,0.84491,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_136,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,675.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.634826,1.0
single_task,network_aware,eval_137,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,680.0,0.0,1.06243,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_138,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,685.0,0.0,1.06049,1,0,0.15,0.15,0.195,0,2.340788,0.985
single_task,network_aware,eval_139,LAN,3,lan_ab_scalar16,LAN A/B scalar16,t4strict_pair_a_vs_b_40_200,scalar16,direct,unverifiable,3,690.0,0.0,1.05855,1,1,0.15,0.15,0.195,0,5.796454,0.835
single_task,network_aware,eval_140,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,direct,low-risk,1,695.0,0.0,0.84407,0,0,0.0,0.0,1.0,1,2.634826,0.0
single_task,network_aware,eval_141,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,700.0,0.0,1.24875,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_142,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,705.0,0.0,1.25073,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_143,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,710.0,0.0,1.24875,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_144,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,715.0,0.0,1.24875,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_145,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,720.0,0.0,1.24974,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_146,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,725.0,0.0,1.24578,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_147,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,730.0,0.0,1.26954,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_148,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,735.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_149,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,740.0,0.0,1.26558,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_150,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,745.0,0.0,1.24875,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_151,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,750.0,0.0,1.25172,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_152,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,755.0,0.0,1.2537,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_153,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,760.0,0.0,1.25172,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_154,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,765.0,0.0,1.25172,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_155,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,770.0,0.0,1.25271,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_156,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,775.0,0.0,1.24875,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_157,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,780.0,0.0,1.27251,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_158,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,785.0,0.0,1.27053,0,0,0.09,0.09,0.045,0,2.901829,-0.009
single_task,network_aware,eval_159,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,790.0,0.0,1.26855,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_160,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,795.0,0.0,1.25172,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_161,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,800.0,0.0,1.26162,0,0,0.09,0.09,0.045,0,2.901829,-0.009
single_task,network_aware,eval_162,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,805.0,0.0,1.2636,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_163,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,810.0,0.0,1.26162,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_164,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,815.0,0.0,1.26162,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_165,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,820.0,0.0,1.26261,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_166,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,825.0,0.0,1.25865,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_167,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,830.0,0.0,1.28241,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_168,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,835.0,0.0,1.28043,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_169,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,840.0,0.0,1.27845,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_170,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,845.0,0.0,1.26162,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_171,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,850.0,0.0,1.25865,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_172,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,855.0,0.0,1.26063,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_173,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,860.0,0.0,1.25865,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_174,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,865.0,0.0,1.25865,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_175,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,870.0,0.0,1.25964,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_176,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,875.0,0.0,1.25568,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_177,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,880.0,0.0,1.27944,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_178,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,885.0,0.0,1.27746,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_179,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,890.0,0.0,1.27548,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_180,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,895.0,0.0,1.25865,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_181,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,900.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_182,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,905.0,0.0,1.26954,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_183,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,910.0,0.0,1.26756,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_184,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,915.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_185,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,920.0,0.0,1.26855,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_186,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,925.0,0.0,1.26459,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_187,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,930.0,0.0,1.28835,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_188,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,935.0,0.0,1.28637,0,0,0.09,0.09,0.045,0,2.901829,-0.009
single_task,network_aware,eval_189,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,940.0,0.0,1.28439,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_190,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,945.0,0.0,1.26756,1,1,0.09,0.09,0.045,0,6.357495,0.841
single_task,network_aware,eval_191,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,950.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_192,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,955.0,0.0,1.26954,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_193,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,960.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_194,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,965.0,0.0,1.26756,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_195,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,970.0,0.0,1.26855,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_196,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,975.0,0.0,1.26459,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_197,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,980.0,0.0,1.28835,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_198,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,985.0,0.0,1.28637,1,0,0.09,0.09,0.045,0,2.901829,0.991
single_task,network_aware,eval_199,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,unverifiable,3,990.0,0.0,1.28439,1,0,0.09,0.09,0.045,0,2.901829,0.991
